rank,tier,name,url,gold,silver,bronze,points,country,region,city,occupation,organization
238,grandmaster,mlandry,https://www.kaggle.com/mlandry,8,30,19,26027,United States,Texas,Austin,Data Scientist,H2O.ai
239,master,chris,https://www.kaggle.com/chris62,3,2,3,25965,United States,Indiana,Indianapolis,developer,UNKOWN
240,expert,mihtw,https://www.kaggle.com/mihtw1,0,4,9,25893,Russia,UNKOWN,Moscow,"Developer, DS",Somewhere
241,master,dlrgy22,https://www.kaggle.com/jungikhyo,2,4,2,25868,South Korea,Gyeonggi-do,Yongin-si,AI Global Residency,UPSTAGE AI
242,master,chumajin,https://www.kaggle.com/chumajin,2,7,4,25842,Japan,Tokyo,Tokyo,Engineer,Japanese Company
243,master,Shivam Gupta,https://www.kaggle.com/shivamcyborg,3,9,3,25801,India,Karnataka,Bengaluru,Data & Applied Scientist,Microsoft
244,expert,FGPC,https://www.kaggle.com/projdev,0,8,13,25777,Christmas Island,UNKOWN,UNKOWN,kaggler,kaggle
245,master,D.Imanishi,https://www.kaggle.com/dimanishi,2,5,1,25724,Japan,Kanagawa,Yokohama,UNKOWN,UNKOWN
246,master,jionie,https://www.kaggle.com/jionie,2,7,5,25714,China,Guangdong Province,Shenzhen,Quant Researcher,...
247,grandmaster,Jiwei Liu,https://www.kaggle.com/jiweiliu,18,28,11,25601,United States,New Jersey,Princeton,Data Scientist,Nvidia AI infrastructure
248,master,Jungwoo Park,https://www.kaggle.com/affjljoo3581,1,4,2,25440,South Korea,Seoul,Seoul,UNKOWN,UNKOWN
249,expert,JSLim7,https://www.kaggle.com/jslim7,0,3,5,25362,United States,Indiana,Fishers,Playing,home
250,master,taksai,https://www.kaggle.com/tsaito21219,4,3,2,25278,Japan,Tokyo,Tokyo,Algorithm Engineer,PKSHA Technology
251,expert,Niranjan Nakkala,https://www.kaggle.com/niranjanmudhiraj,0,1,9,25134,India,Karnataka,Bengaluru,Data Scientist,UNKOWN
252,grandmaster,KF,https://www.kaggle.com/kfujikawa,6,2,0,25054,Japan,Tokyo,Tokyo,Machine Learning Engineer,DeNA
253,expert,Lawrence Chernin,https://www.kaggle.com/lawrencechernin,0,4,16,24997,United States,California,Mountain View,Data Science,GoGuardian
254,master,S. Tomizawa,https://www.kaggle.com/shigemitsutomizawa,2,4,2,24984,Japan,Kanagawa,Kawasaki,Engineer,Research & Technologies company
255,master,definitelynotB,https://www.kaggle.com/callmeb,1,2,4,24881,Italy,Lombardy,Milan,Dataclown,the beach
256,grandmaster,Russ Wolfinger,https://www.kaggle.com/sasrdw,14,7,1,24801,United States,North Carolina,UNKOWN,UNKOWN,UNKOWN
257,expert,AmbrosM,https://www.kaggle.com/ambrosm,1,1,0,24731,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
258,master,tomo20180402,https://www.kaggle.com/tomo20180402,2,5,2,24656,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
259,expert,Allie K.,https://www.kaggle.com/blankaf,0,5,6,24643,Czechia,Central Bohemian Region,Mníšek pod Brdy,UNKOWN,UNKOWN
260,master,s_shohei,https://www.kaggle.com/iiyamaiiyama,3,10,2,24643,Japan,Tokyo,Tokyo,UNKOWN,"MC Digital, Inc."
261,master,RabotniKuma,https://www.kaggle.com/analokamus,3,3,2,24545,Japan,Tokyo,Tokyo,BEARtificial Intelligence,Aillis Inc.
262,master,LIA,https://www.kaggle.com/learnitanyway,1,2,3,24518,South Korea,Seoul,Seoul,UNKOWN,UNKOWN
263,master,kaerururu,https://www.kaggle.com/kaerunantoka,3,6,6,24434,Japan,Tokyo,Tokyo,ML Engineer,online retailer
264,master,KKY,https://www.kaggle.com/evilpsycho42,1,6,3,24400,China,Sichuan,Chengdu,"work, kaggle, play game",UNKOWN
265,master,Shihao Shao,https://www.kaggle.com/louieshao,2,3,0,24381,China,Beijing,Beijing,Student,"School of Basic Medical Sciences, Peking University"
266,grandmaster,Paweł Jankiewicz,https://www.kaggle.com/paweljankiewicz,10,2,3,24281,Poland,Masovian Voivodeship,Warsaw,Data Scientist,LogicAI
267,expert,Eule,https://www.kaggle.com/eulenator,1,0,1,24234,Germany,Baden-Württemberg,Ulm,Software-Engineer,UNKOWN
268,master,Luca Massaron,https://www.kaggle.com/lucamassaron,4,38,45,24208,Italy,Veneto,Verona,Data Science & Modelling Senior Expert,illimity Bank
269,master,Ioannis M,https://www.kaggle.com/imeintanis,2,9,4,24196,Greece,UNKOWN,Athens,Lead Data Scientist,CORE-INNOVATION
270,master,kyazuki,https://www.kaggle.com/kyazuki,3,4,2,24111,Japan,Tokyo,Tokyo,Data Scientist,DeNA
271,master,atfujita,https://www.kaggle.com/atsunorifujita,2,13,3,24059,Japan,Kanagawa,Yokohama,Data Scientist,🚗
272,master,عثمان,https://www.kaggle.com/authman,1,13,8,23918,United States,Texas,Irving,ML Underperformer,Meta | Healthtech
273,master,teyosan1229,https://www.kaggle.com/teyosan1229,1,2,3,23860,Japan,Aichi,Nagoya,engineer,General companies
274,expert,Vijay,https://www.kaggle.com/watzisname,0,7,6,23681,India,Karnataka,Bengaluru,UNKOWN,Bangalore
275,grandmaster,Weimin Wang,https://www.kaggle.com/weimin,12,10,4,23435,United States,Massachusetts,Boston,UNKOWN,UNKOWN
276,master,老肥,https://www.kaggle.com/librauee,1,3,1,23411,China,Zhejiang,Zhoushan,Student,Caliton University
277,master,Ducky,https://www.kaggle.com/illgamhoduck,2,3,1,23333,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
278,master,yokuyama,https://www.kaggle.com/yokuyama,1,3,2,23326,Japan,Kanagawa,Yokohama,UNKOWN,UNKOWN
279,master,Yiemon773,https://www.kaggle.com/yoichi7yamakawa,3,9,3,23262,Japan,Tokyo,Tokyo,Engineer,Preferred Networks
280,master,Mickey,https://www.kaggle.com/symyksr,3,24,12,23229,Japan,UNKOWN,UNKOWN,UNKOWN,UNKOWN
281,expert,Akash,https://www.kaggle.com/ak0210,0,4,3,23228,India,Tamil Nadu,Chennai,Student,Anna University
282,master,yurain,https://www.kaggle.com/hugoluo,2,9,5,23181,China,Beijing,Beijing,Kaggle,Company
283,master,Shun_PI,https://www.kaggle.com/shunrcn,2,7,1,23159,Japan,Tokyo,Tokyo,Data Scientist,THIRD INC.
284,master,NIWATORI,https://www.kaggle.com/niwatori,4,6,1,23143,Japan,Tokyo,Tokyo,Software Engineer,"Recruit Co., Ltd."
285,expert,Robert Sturrock,https://www.kaggle.com/robertsturrock,1,1,0,23017,United Kingdom,England,London,Analyst,Bank of England
286,master,Denis Kanonik,https://www.kaggle.com/denisbsu,1,2,1,23009,Belarus,Minsk Region,Minsk,Head of department,Stealth Startup
287,expert,Boooooooooow,https://www.kaggle.com/booooooow,1,1,0,22841,United States,Iowa,Cedar Falls,MLE,🎵
288,master,Mobassir,https://www.kaggle.com/mobassir,1,13,11,22810,Bangladesh,Dhaka Division,Dhaka,Interested in computer vision for biomedical imaging,kaggle
289,expert,SeshuRajuP 🧘‍♂️,https://www.kaggle.com/seshurajup,0,8,6,22753,India,Telangana,Hyderabad,Senior Engineering Manager,Dolcera
290,expert,omarsamir,https://www.kaggle.com/osamir,0,4,6,22722,Egypt,Cairo Governorate,Cairo,UNKOWN,UNKOWN
291,master,mark4h,https://www.kaggle.com/mark4h,3,5,2,22704,United Kingdom,England,Bracknell,Data Scientist, 
292,expert,Hossein Masoumi Karakani,https://www.kaggle.com/hossein2015,0,2,2,22581,South Africa,Gauteng,Pretoria,Data Scientist ,UP
293,expert,isaac in,https://www.kaggle.com/haplophyrne,0,3,6,22495,United States,Arizona,Scottsdale,Undergrad,Purdue
294,grandmaster,Liao,https://www.kaggle.com/alexanderliao,7,11,4,22402,United States,Florida,Miami,Machine Learning,Praxis Pioneering
295,master,Zacchaeus,https://www.kaggle.com/zacchaeus,3,1,0,22313,United States,Pennsylvania,Pittsburgh,UNKOWN,UNKOWN
296,master,lingyundev,https://www.kaggle.com/lingyundev,9,2,0,22311,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
297,master,yuanzhe zhou,https://www.kaggle.com/yuanzhezhou,1,2,2,22311,China,Hubei,Wuhan,ml engineer,UNKOWN
298,master,qyxs,https://www.kaggle.com/juzqyxs,2,5,0,22301,China,Shanghai,Shanghai,UNKOWN,Here
299,grandmaster,Branden Murray,https://www.kaggle.com/brandenkmurray,8,21,5,22155,United States,California,UNKOWN,Data Scientist,h2o.ai
300,master,xie,https://www.kaggle.com/crabapple,7,4,1,22058,China,Shanghai,Shanghai,Engineer,agora.io
